Accuracy,TNR,TNR_sex_0,TNR_sex_0-sex_1,TNR_sex_0/sex_1,TNR_sex_1,TPR,TPR_sex_0,TPR_sex_0-sex_1,TPR_sex_0/sex_1,TPR_sex_1,dataset,model,prob_pos,prob_pos_sex_0,prob_pos_sex_0-sex_1,prob_pos_sex_0/sex_1,prob_pos_sex_1,repeat,transform
0.6782820097244733,0.7023809523809523,0.8815789473684209,0.23157894736842105,0.737313432835821,0.65,0.6494661921708185,0.4457831325301205,0.2389767839625726,0.651006464883926,0.6847599164926931,Compas Sex,GPyT_in_True,0.4578606158833064,0.2340425531914893,0.2764679573190212,0.4584480600750938,0.5105105105105106,0-14460,no_transform
0.6750405186385737,0.7247023809523809,0.7894736842105263,0.08370445344129551,0.8939743589743591,0.7057692307692308,0.6156583629893239,0.4939759036144578,0.14276731141685745,0.7757851076436895,0.6367432150313153,Compas Sex,GPyT_in_False,0.4303079416531605,0.31063829787234043,0.14782016058611802,0.6775713091145592,0.4584584584584585,0-14460,no_transform
0.6572123176661264,0.6875,0.6973684210526315,0.0127530364372469,0.981712626995646,0.6846153846153846,0.6209964412811388,0.5421686746987951,0.0924868576602863,0.8542723525681674,0.6346555323590815,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.6_1tpr_0.6,0.4529983792544571,0.3872340425531915,0.08123442591527696,0.8265957446808511,0.4684684684684685,0-14460,no_transform
0.6604538087520261,0.7053571428571429,0.7697368421052632,0.08319838056680162,0.8919132149901381,0.6865384615384615,0.6067615658362989,0.4819277108433735,0.14646477349900644,0.7669215066245046,0.6283924843423799,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.6_1tpr_0.6,0.4367909238249595,0.3191489361702128,0.1453155282942517,0.6871331621423331,0.4644644644644645,0-14460,no_transform
0.6620745542949756,0.6949404761904762,0.7434210526315791,0.06265182186234819,0.91572498298162,0.6807692307692308,0.6227758007117438,0.5421686746987951,0.09457454033252012,0.8514714596089275,0.6367432150313153,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.7_1tpr_0.7,0.4497568881685575,0.3574468085106383,0.11402466296083312,0.7581515110448571,0.4714714714714714,0-14460,no_transform
0.6564019448946515,0.6800595238095238,0.7236842105263158,0.05637651821862355,0.922097902097902,0.6673076923076923,0.6281138790035588,0.5301204819277109,0.1149734637925396,0.8217725270012088,0.6450939457202505,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.7_1tpr_0.7,0.460291734197731,0.3659574468085106,0.11652503567397188,0.7584885671404608,0.4824824824824825,0-14460,no_transform
0.646677471636953,0.5863095238095238,0.6052631578947368,0.024493927125506014,0.9595317725752508,0.5807692307692308,0.7188612099644128,0.6867469879518072,0.03767889931332846,0.9479879170862124,0.7244258872651357,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.8_1tpr_0.8,0.5526742301458671,0.4978723404255319,0.06769322514003367,0.8803087930709848,0.5655655655655656,0-14460,no_transform
0.6555915721231766,0.6696428571428571,0.7171052631578947,0.061336032388663926,0.9144671841919548,0.6557692307692308,0.6387900355871886,0.5301204819277109,0.12749955982594252,0.8061197169630906,0.6576200417536534,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.8_1tpr_0.8,0.4708265802269044,0.3702127659574468,0.12428172853704772,0.7486691360151606,0.4944944944944945,0-14460,no_transform
0.6458670988654781,0.5491071428571429,0.5723684210526315,0.030060728744939258,0.9474801061007958,0.5423076923076923,0.7615658362989324,0.7349397590361446,0.03123978167366748,0.9592265519845048,0.7661795407098121,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.9_1tpr_0.9,0.5923824959481362,0.5361702127659574,0.06943539283964817,0.8853455248813082,0.6056056056056056,0-14460,no_transform
0.6515397082658023,0.59375,0.6118421052631579,0.023380566801619374,0.961786600496278,0.5884615384615385,0.7206405693950177,0.6746987951807228,0.05390245742888045,0.9260192632996168,0.7286012526096033,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.9_1tpr_0.9,0.5494327390599676,0.4893617021276596,0.07420186143590396,0.8683345300631118,0.5635635635635635,0-14460,no_transform
0.6677471636952999,0.7380952380952381,0.7697368421052632,0.04089068825910935,0.9468770545693622,0.7288461538461538,0.5836298932384342,0.5301204819277109,0.06278139698669416,0.8941116578992024,0.592901878914405,Compas Sex,"Logistic Regression, C=1.0",0.4084278768233388,0.33617021276595743,0.08925521265946801,0.7901977471839801,0.42542542542542544,0-14460,no_transform
0.6790923824959482,0.7738095238095238,0.8552631578947368,0.10526315789473684,0.8769230769230769,0.75,0.5658362989323843,0.4939759036144578,0.0843121965943105,0.8542038188856508,0.5782881002087683,Compas Sex,SVM,0.3808752025931929,0.2680851063829787,0.13932230102442866,0.6580270793036751,0.4074074074074074,0-14460,no_transform
0.6645056726094003,0.7172619047619048,0.75,0.04230769230769227,0.9435897435897436,0.7076923076923077,0.6014234875444839,0.5542168674698795,0.05538647282239606,0.9091434230070968,0.6096033402922756,Compas Sex,"ZafarEqOpp, τ=5.0, μ=1.2",0.42787682333873583,0.3574468085106383,0.0869976359338061,0.8042553191489362,0.4444444444444444,0-14460,no_transform
0.7082658022690438,0.7738095238095238,0.8947368421052632,0.15627530364372466,0.8253393665158372,0.7384615384615385,0.6298932384341637,0.40963855421686746,0.2584199008979551,0.6131777108433735,0.6680584551148225,Compas Sex,GPyT_in_True,0.4100486223662885,0.2127659574468085,0.24369049900964795,0.4661254199328108,0.4564564564564565,1-16870,no_transform
0.7042139384116693,0.8065476190476191,0.8421052631578947,0.04595141700404859,0.9454326923076924,0.7961538461538461,0.5818505338078291,0.5421686746987951,0.046557838871142176,0.9209177134068188,0.5887265135699373,Compas Sex,GPyT_in_False,0.3703403565640194,0.2936170212765957,0.09477136711179268,0.7559881552972142,0.3883883883883884,1-16870,no_transform
0.7090761750405187,0.7872023809523809,0.8486842105263158,0.07945344129554655,0.9063804412641622,0.7692307692307693,0.6156583629893239,0.5421686746987951,0.08622380964358478,0.8627866949525678,0.6283924843423799,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.6_1tpr_0.6,0.3962722852512156,0.28936170212765955,0.13205971929376187,0.6866326375903371,0.4214214214214214,1-16870,no_transform
0.7034035656401945,0.7931547619047619,0.8355263157894737,0.0547570850202429,0.9344639612356148,0.7807692307692308,0.5960854092526691,0.5301204819277109,0.0773951756923309,0.8726038173311804,0.6075156576200418,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.6_1tpr_0.6,0.3841166936790924,0.2936170212765957,0.1117883841288097,0.7242553191489359,0.40540540540540543,1-16870,no_transform
0.7082658022690438,0.78125,0.8421052631578947,0.07864372469635628,0.9066105769230768,0.7634615384615384,0.6209964412811388,0.5421686746987951,0.0924868576602863,0.8542723525681674,0.6346555323590815,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.7_1tpr_0.7,0.4019448946515397,0.2936170212765957,0.13381040615083173,0.686940056804026,0.42742742742742745,1-16870,no_transform
0.7009724473257699,0.7455357142857143,0.7960526315789473,0.06528340080971662,0.9179910998092816,0.7307692307692307,0.6476868327402135,0.6144578313253012,0.03898684508388461,0.9403364255745024,0.6534446764091858,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.7_1tpr_0.7,0.43354943273906,0.348936170212766,0.10451728324068747,0.7695082429195435,0.4534534534534535,1-16870,no_transform
0.692868719611021,0.6517857142857143,0.6973684210526315,0.05890688259109311,0.9155297532656024,0.6384615384615384,0.7419928825622776,0.7831325301204819,0.04826822949417709,0.9383651838766662,0.7348643006263048,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.8_1tpr_0.8,0.5275526742301458,0.4723404255319149,0.06820011500862566,0.8738297872340426,0.5405405405405406,1-16870,no_transform
0.6985413290113452,0.7291666666666666,0.7763157894736842,0.060931174089068785,0.9215123859191656,0.7153846153846154,0.6619217081850534,0.6506024096385542,0.013280680131800726,0.9799954535121618,0.6638830897703549,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.8_1tpr_0.8,0.4489465153970825,0.37446808510638296,0.09199838136008348,0.8027760021915806,0.4664664664664665,1-16870,no_transform
0.6685575364667747,0.5654761904761905,0.6447368421052632,0.1024291497975709,0.8411302982731553,0.5423076923076923,0.7918149466192171,0.8072289156626506,0.01808486555826649,0.9775963605770728,0.7891440501043842,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.9_1tpr_0.9,0.5972447325769854,0.5148936170212766,0.10172299959534004,0.8350303951367781,0.6166166166166166,1-16870,no_transform
0.6969205834683955,0.6741071428571429,0.7302631578947368,0.07257085020242915,0.9006237006237007,0.6576923076923077,0.7241992882562278,0.7469879518072289,0.026737429886560804,0.9642063438615396,0.7202505219206681,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.9_1tpr_0.9,0.5072933549432739,0.4382978723404256,0.08522565118309794,0.8372075993653636,0.5235235235235235,1-16870,no_transform
0.6952998379254457,0.7991071428571429,0.8355263157894737,0.04706477732793524,0.9436705027256208,0.7884615384615384,0.5711743772241993,0.5180722891566265,0.0623034937243756,0.8926497356331802,0.5803757828810021,Compas Sex,"Logistic Regression, C=1.0",0.3695299837925446,0.28936170212765955,0.09902668626072886,0.745031805220443,0.3883883883883884,1-16870,no_transform
0.7025931928687196,0.8452380952380952,0.9144736842105264,0.08947368421052637,0.9021582733812952,0.825,0.5320284697508897,0.5060240963855421,0.03051035037854977,0.9431344053255823,0.5365344467640919,Compas Sex,SVM,0.32658022690437605,0.2340425531914893,0.11430579515685894,0.671863536316948,0.3483483483483483,1-16870,no_transform
0.6823338735818476,0.7708333333333334,0.8092105263157895,0.04959514170040491,0.9387116948092558,0.7596153846153846,0.5765124555160143,0.5542168674698795,0.026158915411122585,0.9549276241657276,0.5803757828810021,Compas Sex,"ZafarEqOpp, τ=5.0, μ=1.2",0.3873581847649919,0.3191489361702128,0.08425446723319062,0.7911409112507259,0.4034034034034034,1-16870,no_transform
0.6880064829821718,0.7395833333333334,0.9407894736842104,0.2600202429149797,0.7236148466917698,0.6807692307692308,0.6263345195729537,0.42168674698795183,0.2401086601101693,0.6371859678461479,0.6617954070981211,Compas Sex,GPyT_in_True,0.42706645056726095,0.18723404255319148,0.296249440930292,0.3872604731069116,0.4834834834834834,2-19280,no_transform
0.6847649918962723,0.7991071428571429,0.9276315789473684,0.16609311740890698,0.8209492635024549,0.7615384615384615,0.5480427046263345,0.4457831325301205,0.1199788716452449,0.7879340239185524,0.5657620041753654,Compas Sex,GPyT_in_False,0.3589951377633712,0.20425531914893616,0.19114007624645926,0.5165849717209803,0.3953953953953954,2-19280,no_transform
0.6936790923824959,0.7455357142857143,0.8881578947368421,0.18431174089068825,0.7924786324786325,0.7038461538461539,0.6316725978647687,0.5301204819277109,0.1191488291370073,0.8164878162166349,0.6492693110647182,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.6_1tpr_0.6,0.4262560777957861,0.2595744680851064,0.2058909973803591,0.5576664378860672,0.4654654654654655,2-19280,no_transform
0.6969205834683955,0.7842261904761905,0.9144736842105264,0.16831983805668016,0.8159380188157167,0.7461538461538462,0.5925266903914591,0.4819277108433735,0.1297633121211359,0.7878613429828529,0.6116910229645094,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.6_1tpr_0.6,0.3873581847649919,0.22553191489361696,0.19989351053180845,0.5301326658322904,0.42542542542542544,2-19280,no_transform
0.6952998379254457,0.6830357142857143,0.8157894736842105,0.17155870445344126,0.7897022332506204,0.6442307692307693,0.7099644128113879,0.6506024096385542,0.06964811228211387,0.9033001571503404,0.7202505219206681,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.7_1tpr_0.7,0.4959481361426256,0.348936170212766,0.1815943603177646,0.65771176234444,0.5305305305305306,2-19280,no_transform
0.7025931928687196,0.7738095238095238,0.9078947368421052,0.17327935222672064,0.8091415830546266,0.7346153846153847,0.6174377224199288,0.5421686746987951,0.08831149231581857,0.8599297853666321,0.6304801670146137,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.7_1tpr_0.7,0.4043760129659644,0.251063829787234,0.18937661065320646,0.5700290135396517,0.4404404404404405,2-19280,no_transform
0.6790923824959482,0.6116071428571429,0.6973684210526315,0.11082995951416996,0.8410740203193035,0.5865384615384616,0.7597864768683275,0.7349397590361446,0.029152099001433673,0.9618473895582328,0.7640918580375783,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.8_1tpr_0.8,0.5575364667747164,0.4553191489361702,0.12626243264541134,0.7828981579814699,0.5815815815815816,2-19280,no_transform
0.6961102106969206,0.6860119047619048,0.8092105263157895,0.15921052631578947,0.8032520325203252,0.65,0.7081850533807829,0.6746987951807228,0.039288678723243715,0.9449728739519482,0.7139874739039666,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.8_1tpr_0.8,0.49351701782820095,0.3617021276595745,0.16282239686494998,0.6895809647555629,0.5245245245245245,2-19280,no_transform
0.6636952998379254,0.5580357142857143,0.6447368421052632,0.11204453441295548,0.8262166405023548,0.5326923076923077,0.7900355871886121,0.7590361445783133,0.03637095354277231,0.9542737880656484,0.7954070981210856,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.9_1tpr_0.9,0.600486223662885,0.4978723404255319,0.12675228419909276,0.7970744680851064,0.6246246246246246,2-19280,no_transform
0.6920583468395461,0.6726190476190477,0.7828947368421053,0.14251012145748998,0.8179702650290884,0.6403846153846153,0.7153024911032029,0.6867469879518072,0.03350353396886085,0.9534834992142482,0.7202505219206681,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.9_1tpr_0.9,0.5040518638573744,0.3829787234042553,0.1495538091282772,0.7191649336106223,0.5325325325325325,2-19280,no_transform
0.6726094003241491,0.7559523809523809,0.8684210526315791,0.14534412955465592,0.8326340326340326,0.7230769230769231,0.5729537366548043,0.4698795180722892,0.12093467816988207,0.7953084422495635,0.5908141962421712,Compas Sex,"Logistic Regression, C=1.0",0.3938411669367909,0.251063829787234,0.17636359764019344,0.587383526832428,0.42742742742742745,2-19280,no_transform
0.6880064829821718,0.7857142857142857,0.8815789473684209,0.12388663967611335,0.8594718714121701,0.7576923076923077,0.5711743772241993,0.4939759036144578,0.0905752446110119,0.8450516351118761,0.5845511482254697,Compas Sex,SVM,0.3768233387358185,0.251063829787234,0.1553425766191724,0.6177654333927262,0.4064064064064064,2-19280,no_transform
0.673419773095624,0.7321428571428571,0.8552631578947368,0.1591093117408907,0.81396449704142,0.6961538461538461,0.603202846975089,0.5301204819277109,0.08574590638126611,0.8607719011639781,0.615866388308977,Compas Sex,"ZafarEqOpp, τ=5.0, μ=1.2",0.4205834683954619,0.28085106382978725,0.1726023896236662,0.6193602930815838,0.4534534534534535,2-19280,no_transform
0.7034035656401945,0.7738095238095238,0.9144736842105264,0.18178137651821868,0.8012174875484227,0.7326923076923076,0.6192170818505338,0.3975903614457832,0.2600296803078703,0.6045897877223179,0.6576200417536534,Compas Sex,GPyT_in_True,0.4051863857374392,0.19574468085106386,0.25870977360339065,0.4307245290092792,0.4544544544544545,3-21690,no_transform
0.6969205834683955,0.8095238095238095,0.8815789473684209,0.09311740890688258,0.894374282433984,0.7884615384615384,0.5622775800711743,0.40963855421686746,0.17908795935306987,0.6958044945740409,0.5887265135699373,Compas Sex,GPyT_in_False,0.35980551053484605,0.22127659574468084,0.17111579664771154,0.56391663048198,0.3923923923923924,3-21690,no_transform
0.6871961102106969,0.7544642857142857,0.8421052631578947,0.11325910931174088,0.8655048076923076,0.7288461538461538,0.6067615658362989,0.4457831325301205,0.18887239982896095,0.7024017121116043,0.6346555323590815,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.6_1tpr_0.6,0.4100486223662885,0.2595744680851064,0.18587097736033908,0.5827300980157781,0.4454454454454455,3-21690,no_transform
0.6904376012965965,0.7485119047619048,0.8421052631578947,0.12095141700404854,0.8563701923076923,0.7211538461538461,0.6209964412811388,0.4698795180722892,0.17730211032019522,0.7260396424407306,0.6471816283924844,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.6_1tpr_0.6,0.41977309562398707,0.2680851063829787,0.18737034907247674,0.5886088379705401,0.4554554554554554,3-21690,no_transform
0.6936790923824959,0.7485119047619048,0.8355263157894737,0.1124493927125506,0.8654149000605693,0.7230769230769231,0.6281138790035588,0.5060240963855421,0.14324521467917606,0.7793747336613334,0.6492693110647182,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.7_1tpr_0.7,0.42301458670988656,0.2851063829787234,0.17034907247673206,0.6259808276829554,0.4554554554554554,3-21690,no_transform
0.6952998379254457,0.7633928571428571,0.8552631578947368,0.11872469635627525,0.8611834319526628,0.7365384615384616,0.6138790035587188,0.4819277108433735,0.15481550418794174,0.7568635196523801,0.6367432150313153,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.7_1tpr_0.7,0.4084278768233388,0.2638297872340425,0.17861265520839992,0.5963030711466255,0.4424424424424425,3-21690,no_transform
0.7050243111831442,0.7306547619047619,0.8289473684210527,0.12702429149797578,0.8467643467643466,0.7019230769230769,0.6743772241992882,0.5542168674698795,0.14098146238398268,0.7972068453996165,0.6951983298538622,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.8_1tpr_0.8,0.4538087520259319,0.30638297872340425,0.18210550976508424,0.6272061388210673,0.4884884884884885,3-21690,no_transform
0.6936790923824959,0.7380952380952381,0.8355263157894737,0.12591093117408902,0.8493034524530588,0.7096153846153846,0.6405693950177936,0.5301204819277109,0.12958724249817632,0.8035687052005491,0.6597077244258872,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.8_1tpr_0.8,0.4343598055105348,0.2936170212765957,0.17385044619087175,0.6281015080413686,0.4674674674674675,3-21690,no_transform
0.692868719611021,0.6458333333333334,0.7368421052631579,0.1176113360323886,0.8403846153846155,0.6192307692307693,0.7491103202846975,0.6867469879518072,0.07316950474130346,0.9037137561233948,0.7599164926931107,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.9_1tpr_0.9,0.534035656401945,0.4127659574468085,0.14979660511575404,0.7337245400166579,0.5625625625625625,3-21690,no_transform
0.6880064829821718,0.6428571428571429,0.7171052631578947,0.09595141700404852,0.866196189131969,0.6211538461538462,0.7419928825622776,0.6506024096385542,0.10722640038232267,0.8585084138205714,0.7578288100208769,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.9_1tpr_0.9,0.5324149108589952,0.4127659574468085,0.1477946031137521,0.7363449848024316,0.5605605605605606,3-21690,no_transform
0.6904376012965965,0.7991071428571429,0.8552631578947368,0.07257085020242915,0.9151479289940828,0.7826923076923077,0.5604982206405694,0.4819277108433735,0.0921850240209271,0.8394304490690033,0.5741127348643006,Compas Sex,"Logistic Regression, C=1.0",0.3646677471636953,0.2638297872340425,0.12455860115434585,0.6792937047598157,0.3883883883883884,3-21690,no_transform
0.6920583468395461,0.8169642857142857,0.8881578947368421,0.09200404858299603,0.8964102564102563,0.7961538461538461,0.5427046263345195,0.3734939759036144,0.19853107628845235,0.6529328994811362,0.5720250521920668,Compas Sex,SVM,0.346839546191248,0.20425531914893616,0.1761250612314442,0.536976483762598,0.3803803803803804,3-21690,no_transform
0.6807131280388979,0.7842261904761905,0.8223684210526315,0.04929149797570842,0.9400615384615384,0.7730769230769231,0.5569395017793595,0.4457831325301205,0.13041728500641392,0.7736598568185787,0.5762004175365344,Compas Sex,"ZafarEqOpp, τ=5.0, μ=1.2",0.3711507293354943,0.2723404255319149,0.12205396886247948,0.6905281347877741,0.3943943943943944,3-21690,no_transform
0.6815235008103727,0.7693452380952381,0.9210526315789473,0.19605263157894737,0.7871428571428571,0.725,0.5765124555160143,0.27710843373493976,0.35128405060744017,0.4409798663090902,0.6283924843423799,Compas Sex,GPyT_in_True,0.3881685575364668,0.14893617021276595,0.29550827423167847,0.3351063829787234,0.4444444444444444,4-24100,no_transform
0.6888168557536467,0.7306547619047619,0.8355263157894737,0.13552631578947372,0.8377952755905511,0.7,0.6387900355871886,0.5301204819277109,0.12749955982594252,0.8061197169630906,0.6576200417536534,Compas Sex,GPyT_in_False,0.4376012965964344,0.2936170212765957,0.17785445019487572,0.6227673126439897,0.47147147147147145,4-24100,no_transform
0.6774716369529984,0.7172619047619048,0.8026315789473685,0.11032388663967618,0.8625472887767969,0.6923076923076923,0.6298932384341637,0.5301204819277109,0.1170611464647735,0.8191216478818499,0.6471816283924844,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.6_1tpr_0.6,0.44084278768233387,0.3148936170212766,0.15557685344919386,0.6693164327750113,0.47047047047047047,4-24100,no_transform
0.6839546191247974,0.7514880952380952,0.8421052631578947,0.11710526315789471,0.8609375,0.725,0.603202846975089,0.5060240963855421,0.11401765726790258,0.8161129365948642,0.6200417536534447,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.6_1tpr_0.6,0.4100486223662885,0.28085106382978725,0.1595893766106532,0.6376595744680851,0.44044044044044045,4-24100,no_transform
0.6766612641815235,0.6770833333333334,0.7697368421052632,0.11973684210526314,0.8444444444444444,0.65,0.6761565836298933,0.5662650602409639,0.1289332696128983,0.8145374289952604,0.6951983298538622,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.7_1tpr_0.7,0.4837925445705024,0.34893617021276596,0.1665793453027496,0.676868415616608,0.5155155155155156,4-24100,no_transform
0.6831442463533225,0.7247023809523809,0.8092105263157895,0.10921052631578954,0.865040650406504,0.7,0.6334519572953736,0.5301204819277109,0.12123651180924111,0.8138708680877356,0.651356993736952,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.7_1tpr_0.7,0.43841166936790926,0.31063829787234043,0.15783017059612803,0.6630932896890344,0.46846846846846846,4-24100,no_transform
0.6572123176661264,0.5982142857142857,0.6973684210526315,0.12813765182186232,0.8162554426705371,0.5692307692307692,0.7277580071174378,0.6506024096385542,0.09052493900445202,0.8778550823010352,0.7411273486430062,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.8_1tpr_0.8,0.5502431118314425,0.425531914893617,0.1540476646859626,0.7342079153345827,0.5795795795795796,4-24100,no_transform
0.6717990275526742,0.6532738095238095,0.7368421052631579,0.10799595141700402,0.853434065934066,0.6288461538461538,0.693950177935943,0.6144578313253012,0.09326659456196396,0.8682162277428297,0.7077244258872651,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.8_1tpr_0.8,0.5048622366288493,0.3872340425531915,0.14529848997934103,0.7271556550951848,0.5325325325325325,4-24100,no_transform
0.6572123176661264,0.5952380952380952,0.7039473684210527,0.1404858299595142,0.8004313443565779,0.5634615384615385,0.7313167259786477,0.6144578313253012,0.13710793067887417,0.817570281124498,0.7515657620041754,Compas Sex,GPyT_eq_odds_in_True_0tnr_0.71_1tnr_0.71_0tpr_0.9_1tpr_0.9,0.553484602917342,0.4085106382978723,0.17907694928971524,0.6952336075972307,0.5875875875875876,4-24100,no_transform
0.653160453808752,0.5550595238095238,0.6644736842105263,0.14139676113360322,0.7872048743335872,0.5230769230769231,0.7704626334519573,0.6867469879518072,0.09822169680810933,0.8748718277364778,0.7849686847599165,Compas Sex,GPyT_eq_odds_in_False_0tnr_0.74_1tnr_0.74_0tpr_0.9_1tpr_0.9,0.593192868719611,0.4595744680851064,0.16505015653951827,0.735761047463175,0.6246246246246246,4-24100,no_transform
0.6766612641815235,0.7559523809523809,0.7960526315789473,0.051821862348178094,0.9349014621741895,0.7442307692307693,0.5818505338078291,0.4578313253012048,0.14550896697436927,0.758827698336599,0.6033402922755741,Compas Sex,"Logistic Regression, C=1.0",0.3978930307941653,0.2936170212765957,0.12880540114582673,0.6950791570031258,0.42242242242242245,4-24100,no_transform
0.6936790923824959,0.8035714285714286,0.881578947368421,0.10080971659919025,0.8856486796785304,0.7807692307692308,0.5622775800711743,0.4939759036144578,0.08013683124984278,0.8604162102957283,0.5741127348643006,Compas Sex,SVM,0.36304700162074555,0.251063829787234,0.13832555960215537,0.6447628944921511,0.3893893893893894,4-24100,no_transform
0.6620745542949756,0.7217261904761905,0.7763157894736842,0.07054655870445337,0.9091264667535854,0.7057692307692308,0.5907473309608541,0.4819277108433735,0.1276756294489021,0.7905594982670408,0.6096033402922756,Compas Sex,"ZafarEqOpp, τ=5.0, μ=1.2",0.4205834683954619,0.3148936170212766,0.13055182842416885,0.7069184795601243,0.44544544544544545,4-24100,no_transform
